provincename,Longitude,Latitude,Region.Name,Date/Time,production_in_division_X22.Utilities,production_in_division_X23.Construction,production_in_division_X31.33.Manufacturing,production_in_division_X48.49.Transportation.and.warehousing,production_in_division_X61.Educational.services,production_in_division_X62.Health.care.and.social.assistance,production_in_division_X72.Accommodation.and.food.services,production_in_division_X81.Other.services..except.public.administration.,production_in_division_X91.Public.administration,production_in_division_X11.Agriculture.forestry.fishing.hunting.21.Mining.quarrying.and.oil.and.gas.extraction,production_in_division_X41.Wholesale.trade.44.45.Retail.trade,production_in_division_X52.Finance.and.insurance.53.Real.estate.and.rental.and.leasing,production_in_division_X54.Professional..scientific.and.technical.services.55.56,production_in_division_X51.Information.culture.and.recreation.71,Population,GeoUID,Station Name,Climate ID,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow Grnd Last Day (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
Ontario,-80.71,43.68,Mapleton (TP),1998-06-01,3.742552062381259,32.49389131831531,114.28577420048768,11.832740169789744,14.636599026828245,15.92447250720268,5.825899373508932,6.612096490331726,11.607320878081728,105.01380085574829,30.771632597212864,42.80847205830468,18.08743447905825,3.867556951650201,10527.0,3523033,GLEN ALLAN,6142803,22.5,12.0,17.3,32.0,3.0,56.8,0.0,56.8,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1998-07-01,3.794761611211072,32.80936136659212,115.86846724774855,12.083556105979545,14.07880625999563,15.947923884790464,5.785571027149154,6.827348553429136,11.729348617849308,100.62771904930445,30.635334308522047,43.555779374832696,18.058655008943987,4.0403711987680655,10527.0,3523033,GLEN ALLAN,6142803,25.4,14.0,19.7,32.0,8.0,35.2,0.0,35.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1998-08-01,3.8753395315891823,32.309146365990465,113.3146224181758,12.338066565207308,15.005826735766783,15.210865999451917,5.898089804222551,6.782469523485388,11.558345852657482,93.20670288423275,30.82979913663272,43.73905121141438,18.478985914668687,3.9001371121885846,10527.0,3523033,GLEN ALLAN,6142803,26.0,14.1,20.1,31.0,5.0,105.0,0.0,105.0,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1998-09-01,3.882830837391756,32.675448803565274,117.50386886506314,11.8322376850786,14.068477267715794,15.532250150771022,5.918104378365676,6.781432652145224,11.651064644532047,110.28874717047265,31.20783880779436,44.28901663947042,18.372262089827355,3.918203918574004,10527.0,3523033,GLEN ALLAN,6142803,22.6,10.8,16.7,29.0,1.0,40.8,0.0,40.8,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1998-10-01,3.6988123232400834,32.865194584828146,117.17039415330856,12.313545535362008,14.824321711425352,15.380010950614588,6.02009475752361,6.936556221703841,11.866758501309375,107.84267180897194,30.97666856731912,42.63804710808717,18.54667863788149,4.157475317660998,10527.0,3523033,GLEN ALLAN,6142803,14.6,4.8,9.7,20.5,-2.0,26.2,0.0,26.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1998-11-01,3.859928363426518,31.92650420594483,118.77058726791824,12.324318887539468,15.046179562046882,15.361525271022506,5.924094004206168,6.824537824687655,11.824210676364164,110.09732338079144,31.467066367247607,44.96092962210689,18.833501478531247,4.076176515362343,10527.0,3523033,GLEN ALLAN,6142803,6.5,0.2,3.3,16.0,-6.0,63.0,4.2,67.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1998-12-01,3.746253272581739,32.858458862254885,119.7651124795444,12.613981812691986,14.780599081944311,15.505967618671042,6.129754543801503,6.750213699574505,11.999931255637009,115.89834719271283,31.33281550025203,45.38394656004089,18.93775353104413,4.236860698213121,10527.0,3523033,GLEN ALLAN,6142803,2.7,-4.1,-0.7,16.0,-17.0,43.8,23.4,67.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1999-01-01,3.6073499455307614,33.46646526074714,120.56303005042156,12.787673615015375,14.101158288060564,15.657087745186224,6.404845139961426,6.682526321754901,11.612547188937326,106.07572944767216,31.25071617700518,43.15961532948938,18.52713632382855,4.280112654726309,10527.0,3523033,GLEN ALLAN,6142803,-3.9,-11.5,-7.8,8.0,-25.0,26.0,89.8,115.8,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1999-02-01,3.620915512778986,36.33116547002328,125.6599409389324,12.562232794792807,15.191254811777329,16.342466730973523,6.661636869102646,6.977127215703344,12.12627932117682,108.04094209576913,33.45833224479869,46.09534398096314,20.002700535558848,4.588761012243242,10527.0,3523033,GLEN ALLAN,6142803,0.7,-7.3,-3.3,11.0,-19.0,38.4,15.4,53.8,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1999-03-01,3.418248513722978,34.98858945399368,124.53122280984977,12.82274267414568,14.415907504036614,15.90678961797385,6.707000240635122,7.020371246755402,12.10636756554297,101.5106294371505,32.74408185323977,46.01250476233991,20.30276611598124,4.587806011268833,10527.0,3523033,GLEN ALLAN,6142803,2.8,-6.3,-1.7,19.0,-22.0,2.0,27.2,29.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1999-04-01,3.682967471104385,36.722064282099,125.52940086746838,13.40000979811546,14.876673765784684,16.071260095909228,6.598804882277867,7.031231962857109,12.08525967158455,99.33550446172998,31.99311749167904,45.54923076859537,20.524593522218808,4.504051696354541,10527.0,3523033,GLEN ALLAN,6142803,12.3,1.4,6.8,22.0,-5.0,46.1,4.0,50.1,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1999-05-01,3.6832868693083793,37.85257548519969,126.61742396313169,13.307052864300736,15.029956120007151,16.134663138217913,6.564676413219161,7.0564381135733685,12.00112767226034,114.24424294952624,32.203302896477325,45.445343545832536,20.53955715238957,4.578861076015561,10527.0,3523033,GLEN ALLAN,6142803,21.0,7.6,14.3,29.5,2.0,65.6,0.0,65.6,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1999-06-01,3.664145592726148,37.61002292227282,126.63391028088336,13.061208331345185,15.243786370844305,16.04945006679639,6.470483778056208,7.154250768894013,12.31959653268648,108.79698713457528,32.392723200010465,46.37104094550847,20.936645269692416,4.509572056428877,10527.0,3523033,GLEN ALLAN,6142803,24.1,13.2,18.7,31.5,5.0,107.0,0.0,107.0,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1999-07-01,3.4883489171793984,37.93568238690404,120.5568074223407,12.85598887766624,14.74407165466528,16.209234125980444,6.369195707516086,7.159847650923162,12.015387105193645,115.76769428611684,32.328632755369014,47.55895854084024,20.7980432615874,4.600259863238047,10527.0,3523033,GLEN ALLAN,6142803,26.8,16.0,21.4,32.0,10.0,65.4,0.0,65.4,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1999-08-01,3.294585637145604,37.75706510471277,127.99931368914862,12.966376951124388,14.627868245818844,16.249578053996235,6.275319368432685,7.38105437163382,11.605961517370664,115.16898195966792,33.20767622545782,46.888303400255566,21.119812948102787,4.406983456061105,10527.0,3523033,GLEN ALLAN,6142803,22.9,13.4,18.2,27.0,6.0,55.6,0.0,55.6,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1999-09-01,3.715138185419054,38.4014385552403,130.22787164792678,13.158099405000328,15.27881158222922,15.896499362233246,6.457826395517885,7.426863951088361,12.016099754764904,101.82259335734824,33.56197447306882,46.786785837030855,21.49662762290811,4.519647662938955,10527.0,3523033,GLEN ALLAN,6142803,21.9,10.1,16.0,31.5,0.0,70.2,0.0,70.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1999-10-01,3.58701527302937,38.81012961764587,127.7426220827301,12.77951495849115,15.341876893961569,16.060515921738023,6.340402448544444,7.501205340563766,12.026004954528467,105.24359019392972,33.144719826264655,46.76463036124319,21.05525765870676,4.521518688749622,10527.0,3523033,GLEN ALLAN,6142803,12.6,3.7,8.1,21.5,-3.0,70.4,0.0,70.4,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1999-11-01,3.44010059385382,39.62442935542016,131.33567044408483,13.20323598273752,15.898898678866813,16.341132366088722,6.571710181906958,7.687118432250185,12.474904508362274,105.0032471529694,34.03215509735372,47.98427331821242,22.028239961247024,4.764117449512084,10527.0,3523033,GLEN ALLAN,6142803,7.0,0.3,3.7,19.5,-11.0,44.2,35.2,79.4,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),1999-12-01,3.2497028207190533,40.27873762189543,133.43313015821457,13.27809303941827,15.2453043865054,16.38696580195499,6.505321875513119,7.643573567621763,12.159049580834075,106.94522449046951,34.14746894911762,47.35185882657903,22.17066016803222,4.561934709088149,10527.0,3523033,GLEN ALLAN,6142803,0.7,-5.9,-2.6,12.0,-21.0,45.4,39.4,84.8,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2000-01-01,3.608576673335468,40.537228083687374,130.2018451187424,12.832747152234097,15.416356622043944,16.242923870729946,6.696094969478676,7.461879737247384,12.306518383861436,128.1469051841966,34.414621718369695,47.3993196340093,22.57955374577215,4.686701619295119,10527.0,3523033,GLEN ALLAN,6142803,-3.0,-11.6,-7.3,10.0,-27.5,17.0,35.0,52.0,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2000-02-01,3.7953227074633897,40.75143824351184,129.71226456154162,13.548400347851173,15.155557115504616,16.79180554801789,6.488413859379343,7.462669403064392,12.35388398796104,118.59499500634648,34.35465176926087,48.685002615840055,22.568679865164704,4.74145662152798,10527.0,3523033,GLEN ALLAN,6142803,-0.3,-8.4,-4.4,12.0,-23.0,23.4,36.0,59.4,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2000-03-01,3.473869045006675,40.54098599549109,134.53772127828643,13.328986700633116,13.866434975396984,16.61343740286002,6.657804970897383,7.346065315360288,12.240329133260232,122.86496593076332,34.837605103849924,49.58782189106496,22.63264096608683,4.769067827007856,10527.0,3523033,GLEN ALLAN,6142803,7.4,-1.8,2.8,23.0,-8.5,34.2,11.0,45.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2000-04-01,3.512640259110864,40.329215425296574,134.20006063213648,13.318084571249669,14.956061166676552,16.600994330904317,6.751256134010786,7.229725448078691,12.43524179366037,127.44606372548456,34.64274946976055,47.90000170217908,23.0566489613072,4.922236714006698,10527.0,3523033,GLEN ALLAN,6142803,9.9,0.4,5.1,20.0,-7.0,45.0,16.4,61.4,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2000-05-01,3.662410702602743,38.98288933906071,136.7242542399427,13.315036275930856,15.364680519881244,16.931856515033623,6.774020921790152,7.315719655815503,12.487988224646298,111.42621942397864,35.027790400588046,48.55194896697182,23.51344824011958,4.774337009577965,10527.0,3523033,GLEN ALLAN,6142803,18.1,8.0,13.1,27.5,1.0,152.0,0.0,152.0,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2000-06-01,3.28332784325314,38.39698305081116,137.35250498539784,13.479438064128408,15.85377697653247,16.599074575401676,6.685509553233444,7.485723628473901,12.603500389443711,116.51925505298358,35.49861279732296,49.4202650422719,23.365354500017617,4.992671745611595,10527.0,3523033,GLEN ALLAN,6142803,21.8,12.4,17.1,30.0,6.0,203.5,0.0,203.5,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2000-07-01,3.2922134131624703,36.93887752665481,131.95209501966917,13.381092825246515,15.263567693343754,16.505850115697537,6.623678938829753,7.3967253168357185,12.48125000039711,112.82108490171788,35.867379110573395,51.41515661807933,23.718470496368493,5.051965778831187,10527.0,3523033,GLEN ALLAN,6142803,22.7,13.3,18.0,26.5,7.0,148.4,0.0,148.4,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2000-08-01,3.2675593978489514,38.81473110710196,139.68096953167037,14.08418822714752,14.340855026928857,16.164670676157193,6.640259917093355,7.743716012127196,13.09880204374501,111.56690771942844,36.31088474439397,48.560247877390246,23.758997884518635,5.055071678558766,10527.0,3523033,GLEN ALLAN,6142803,22.7,13.4,18.1,27.0,6.5,92.6,0.0,92.6,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2000-09-01,3.512293791125428,38.14958533284744,138.95306475512746,13.769543816651153,15.591441947994776,16.651131225944827,6.724945874872112,7.728847872478974,12.726536090746398,107.1458008758966,36.19440659269143,49.851952702980746,23.880766313326816,5.041822375196716,10527.0,3523033,GLEN ALLAN,6142803,19.1,9.4,14.5,29.0,1.0,112.0,0.0,112.0,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2000-10-01,3.5351159241630103,39.55153377907232,142.88831903892844,13.815034984993003,15.817865662674665,16.834167958446184,6.742741635180813,7.730583302243944,12.645260910070885,108.0779760706649,37.241181107384726,50.12648021784612,24.14771691795545,5.123566173345913,10527.0,3523033,GLEN ALLAN,6142803,14.5,5.3,10.0,21.0,-2.0,32.4,0.0,32.4,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2000-11-01,3.4623574272812765,38.0055120064396,138.67957429581944,13.533373185238217,14.668996770326586,16.7859388772194,6.45867839926721,7.512199452975516,12.28992994315442,119.00416879262298,35.70613633054983,48.188954165164056,23.1465929029979,5.0910047921549095,10527.0,3523033,GLEN ALLAN,6142803,4.5,-1.4,1.6,16.0,-15.5,47.8,47.8,95.6,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2000-12-01,3.530231088030582,37.11625979234351,138.89543351223818,13.319499868724009,15.111638383548131,17.11410509993073,6.867207108298054,8.009498215919756,12.565994008412172,117.53495216343472,36.892295743693424,50.00464099066327,24.011369456964783,5.1706086676297485,10527.0,3523033,GLEN ALLAN,6142803,-5.7,-13.2,-9.4,3.5,-21.0,11.8,104.1,115.9,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2001-01-01,3.215024642836443,38.02100546150353,134.23336488196864,13.912373811410776,15.737814760979438,16.7748856599702,6.94110042542675,7.621823648214802,12.70342971259216,128.0750296311793,36.69357566515209,51.40942639588208,23.950227593607227,5.236438180354231,10527.0,3523033,GLEN ALLAN,6142803,-2.7,-8.8,-5.7,2.0,-21.0,16.0,36.0,52.0,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2001-02-01,3.381827279573764,41.27087748725728,132.6929533487732,13.433206020792973,15.9204049413854,16.797202252477298,6.807507752584433,7.810536476775255,12.225728503438528,125.96885621538468,35.91583865342655,51.08914153900315,24.145277701229222,5.2303048041429845,10527.0,3523033,GLEN ALLAN,6142803,-1.8,-8.8,-5.3,8.5,-19.0,61.8,41.4,103.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2001-03-01,3.0482546014399445,41.2064603951808,130.55110156017054,12.898146634159271,14.619695557507164,16.93611486651909,6.827495546268064,7.837435341119098,11.789407201841556,123.848286128648,36.10674240414393,49.90445694006007,24.0407987050422,5.306493305186811,10527.0,3523033,GLEN ALLAN,6142803,1.0,-6.8,-2.9,7.0,-17.0,9.4,41.8,51.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2001-04-01,3.523402247516879,43.223840989593135,133.4376298748684,14.008649767978335,15.723592382858394,17.567367437918495,6.718589981843813,7.684605302088041,12.582142161198568,126.52124497948368,36.87779545394247,51.14879407389322,24.95096748965118,5.282535290544476,10527.0,3523033,GLEN ALLAN,6142803,11.7,1.2,6.5,24.0,-5.5,39.8,7.0,46.8,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2001-05-01,3.5602512356066645,43.3096707041902,132.44449683016217,13.831665414296282,15.60295932496908,17.107437972108848,6.500161121988536,7.868036915878001,12.90101962398314,125.46358540386082,36.3031613358537,51.29402956870192,24.20434389649536,5.302494009135513,10527.0,3523033,GLEN ALLAN,6142803,18.5,8.3,13.4,27.0,0.0,120.2,0.0,120.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2001-06-01,3.487823862268413,41.52282434178074,130.33909540440914,14.140555151613698,15.749592581720204,16.940278205675337,6.5222618006503765,7.923739231451601,12.73691287335816,119.98042051989842,36.934429184517406,50.77057497020336,23.81207736472354,5.323636859483867,10527.0,3523033,GLEN ALLAN,6142803,22.6,12.5,17.6,30.5,6.5,84.2,0.0,84.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2001-07-01,3.409523851213267,45.35271469183268,137.87814496548216,13.987561208524616,15.02452667791824,17.254883229869407,6.590851763485306,8.204763475283993,12.868655300644413,114.54049934048224,37.46516911539084,53.0736315861059,24.486900238632867,5.5987047694234855,10527.0,3523033,GLEN ALLAN,6142803,23.8,13.8,18.8,30.0,6.5,51.4,0.0,51.4,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2001-08-01,3.4161436284454942,43.05870935809976,128.21038092846177,13.584297141272591,13.734471761075936,16.466323406182752,6.594200888435665,7.937456632019924,13.478388293167711,103.53178406033346,36.79280062525441,52.5245092495165,23.927048015571387,5.417143621070799,10527.0,3523033,GLEN ALLAN,6142803,25.8,15.1,20.5,32.5,9.0,85.4,0.0,85.4,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2001-09-01,3.369114074280722,43.68121412689349,125.8874667967818,13.796410137997448,14.981551522251852,17.07493807992214,6.356058247066228,7.941504633545832,13.09403738979971,110.4833801586298,36.5612350240474,52.50222926006099,23.17238905314885,5.39255675812932,10527.0,3523033,GLEN ALLAN,6142803,19.3,9.0,14.2,29.0,0.5,92.2,0.0,92.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2001-10-01,3.756599567961755,42.50873149625703,127.09719933560268,13.81904804977774,14.970986089496863,17.136955699013765,6.577500981926089,7.844584836558585,13.105285272722046,106.85056891562324,36.75497311273711,54.105826297740464,22.893582788047915,5.269586805719084,10527.0,3523033,GLEN ALLAN,6142803,12.7,4.7,8.7,24.0,-4.5,147.1,5.0,152.1,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2001-11-01,3.5369235464292488,41.69356594423337,123.93947313007538,13.728493771709331,14.476810855584915,16.50951508948321,6.79197163918185,7.713653938673094,13.090810980636512,107.60653956489256,35.68627535908355,52.53694314104273,23.027701027156144,5.361115817300772,10527.0,3523033,GLEN ALLAN,6142803,9.2,2.4,5.8,16.0,-3.0,80.2,6.0,86.2,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2001-12-01,3.491576225505657,44.44799365175568,125.5589389329156,14.077262806632918,15.458041791663996,16.788509813712615,6.878758845703281,8.121218048332224,13.67560644105784,109.72629819435296,37.06420841535487,52.940413103551776,23.62138011777868,5.454900796996973,10527.0,3523033,GLEN ALLAN,6142803,2.1,-3.1,-0.5,16.0,-15.0,31.4,48.2,79.6,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2002-01-01,3.517654854900779,45.322916799850745,132.34812117519272,13.107052226297077,15.404277486005094,17.217489827349976,6.594388249724007,8.110273206390696,13.432159974659616,110.65521042196116,38.90302185492951,52.585430181186005,24.002617940935902,5.520808682944432,10527.0,3523033,GLEN ALLAN,6142803,-0.2,-5.5,-2.9,6.5,-14.5,3.0,50.4,53.4,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2002-02-01,3.524710743774855,45.45577970576287,134.774068296358,12.962334379043,15.913895713803194,17.319026011050628,6.593274714749385,7.920294925809501,13.427205339894783,109.35245556031342,38.51614572316307,52.96997472243225,24.43914391325453,5.484089421832258,10527.0,3523033,GLEN ALLAN,6142803,0.0,-8.1,-4.0,10.0,-18.0,47.2,41.4,88.6,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2002-03-01,3.3726845792938804,45.46661437416137,132.58302444627512,13.36131806833443,15.444422856084074,16.970954258177002,6.629072724842948,7.727492799579672,12.640917170323888,106.99530135408268,37.92469014962267,52.80649257126768,24.82362120624291,5.331950554765296,10527.0,3523033,GLEN ALLAN,6142803,2.8,-5.7,-1.5,15.5,-15.0,28.4,33.4,61.8,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2002-04-01,3.669317839142514,44.83778074645243,135.39398410026865,13.60016393813605,14.97403392733402,17.283182600138105,6.780093602143858,8.341680003401459,12.407003250097672,109.83027532044242,37.995003415454136,52.33746599329264,24.67771319161061,5.492723914073543,10527.0,3523033,GLEN ALLAN,6142803,10.4,1.9,6.2,27.5,-7.0,90.9,13.2,104.1,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2002-05-01,3.689622677370036,42.74079466696215,137.45768715466608,13.674167487040672,15.368876275738351,17.414089715851716,6.780035621577555,7.989426000137973,13.373896835578412,105.8680877541169,37.82020019981268,52.3574397073196,24.20901575338599,5.65283171392438,10527.0,3523033,GLEN ALLAN,6142803,15.0,4.9,10.0,27.0,-1.5,84.0,0.8,84.8,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2002-06-01,3.822992073692719,43.29690969679392,133.5313172030353,13.627115266593314,15.424769089452932,17.540305841555558,6.859031333376757,8.176508118007268,13.522647694309592,114.14620559009394,38.318424007389616,53.79246370789551,23.86496294684022,5.4597533415758805,10527.0,3523033,GLEN ALLAN,6142803,22.9,13.2,18.1,30.0,5.5,101.4,0.0,101.4,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2002-07-01,3.58542704805141,46.76557716553678,144.6274581560876,13.360193387841802,15.710624202714268,17.00709701121052,6.950523956706476,8.19763472288022,13.815577315116514,113.82903444048812,38.59568399790516,53.58283175069151,23.836259246334567,5.540979524415283,10527.0,3523033,GLEN ALLAN,6142803,27.1,16.1,21.6,32.0,9.0,88.6,0.0,88.6,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2002-08-01,3.661687031270653,42.54853354882508,136.19059884872038,13.996425644492918,15.311536209799865,17.30379495540883,6.951330268015489,8.166552185976371,13.772706469191418,126.3847512638366,39.00971882663635,54.120994521000654,24.551215117285462,5.558486209705002,10527.0,3523033,GLEN ALLAN,6142803,25.7,14.3,20.0,31.0,9.0,42.0,0.0,42.0,0.0,0.0,0.0
Ontario,-80.71,43.68,Mapleton (TP),2002-09-01,3.501554083195873,43.72804087483021,133.65513633075213,13.734214258439122,15.506378441267367,17.309842961138866,7.164248069671537,8.176170140306898,13.676839638642326,115.63112033877584,38.7947136490248,53.97220791004786,24.77180615658573,5.479257151321648,10527.0,3523033,GLEN ALLAN,6142803,23.7,12.2,18.0,32.0,4.5,54.4,0.0,54.4,0.0,0.0,0.0
